model,fpr,tpr,threshold,roc_auc
ZScoreBaseline,0.09117975437290658,0.38,0.1385813232939834,0.8052698176404913
ZScoreBaseline,0.09527353926311873,0.38,0.13556603114126867,0.8052698176404913
ZScoreBaseline,0.09527353926311873,0.4,0.135358133725409,0.8052698176404913
ZScoreBaseline,0.10048381094157052,0.4,0.13252685138373474,0.8052698176404913
ZScoreBaseline,0.10048381094157052,0.42,0.13240101394948645,0.8052698176404913
ZScoreBaseline,0.10234462225530332,0.42,0.13144471844307506,0.8052698176404913
ZScoreBaseline,0.10271678451804987,0.44,0.13130116898207136,0.8052698176404913
ZScoreBaseline,0.1042054335690361,0.44,0.13069740561473286,0.8052698176404913
ZScoreBaseline,0.106810569408262,0.44,0.13051874668978852,0.8052698176404913
ZScoreBaseline,0.10792705619650167,0.44,0.1303510270424396,0.8052698176404913
ZScoreBaseline,0.10792705619650167,0.46,0.12965085183065458,0.8052698176404913
ZScoreBaseline,0.10829921845924823,0.46,0.12947056397760692,0.8052698176404913
ZScoreBaseline,0.10829921845924823,0.48,0.12939216249019733,0.8052698176404913
ZScoreBaseline,0.10978786751023446,0.48,0.12903100880906496,0.8052698176404913
ZScoreBaseline,0.10978786751023446,0.5,0.12877343630004087,0.8052698176404913
ZScoreBaseline,0.11276516561220692,0.5,0.12727229260634385,0.8052698176404913
ZScoreBaseline,0.11350949013770004,0.5,0.1269636604543173,0.8052698176404913
ZScoreBaseline,0.12058057312988463,0.5,0.1241761432767584,0.8052698176404913
ZScoreBaseline,0.12058057312988463,0.52,0.1239627880941375,0.8052698176404913
ZScoreBaseline,0.13025679196129514,0.52,0.1206754622935386,0.8052698176404913
ZScoreBaseline,0.13025679196129514,0.54,0.12023877877863844,0.8052698176404913
ZScoreBaseline,0.1313732787495348,0.54,0.11989341678907114,0.8052698176404913
ZScoreBaseline,0.1313732787495348,0.56,0.1198897836969747,0.8052698176404913
ZScoreBaseline,0.13956084852995906,0.56,0.11822279152055792,0.8052698176404913
ZScoreBaseline,0.14142165984369184,0.56,0.1180759448656394,0.8052698176404913
ZScoreBaseline,0.14402679568291776,0.56,0.1174483331649837,0.8052698176404913
ZScoreBaseline,0.14439895794566432,0.58,0.11719675243244722,0.8052698176404913
ZScoreBaseline,0.14998139188686266,0.58,0.11538689192266807,0.8052698176404913
